"STATION","NAME","DATE","PGTM","PRCP","SNOW","SNWD","TMAX","TMIN","WDF1","WDFG","WDFI","WDFM","WSF1","WSFG","WSFI","WSFM","WT01","WT03","WT04","WT05","WT06","WT08","WT11","WT14","WT16","WT18"
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-11-30",,"0.00","0.0","0","55","40",,,,"  248",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-01",,"0.02","0.0","0","51","39",,,,"  248",,,,"10.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-02",,"0.26","0.0","0","52","42",,,,"  293",,,,"6.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-03",,"0.32","0.0","0","52","46",,,,"  248",,,,"8.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-04",,"0.23","0.0","0","52","48",,,,"  180",,,,"21.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-05",,"0.00","0.0","0","52","41",,,,"  180",,,,"16.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-06",,"0.26","0.0","0","54","42",,,,"  180",,,,"21.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-07",,"0.00","0.0","0","53","40",,,,"  158",,,,"6.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-08",,"0.11","0.0","0","52","38",,,,"  158",,,,"17.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-09",,"0.03","0.0","0","53","44",,,,"  180",,,,"25.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-10",,"0.66","0.0","0","52","44",,,,"  203",,,,"30.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-11",,"0.00","0.0","0","54","40",,,,"  203",,,,"28.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-12",,"0.23","0.0","0","49","37",,,,"  203",,,,"19.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-13",,"0.04","0.0","0","49","41",,,,"  203",,,,"19.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-14",,"0.23","0.0","0","48","43",,,,"  270",,,,"25.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-15",,"0.14","0.0","0","54","41",,,,"  203",,,,"21.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-16",,"0.12","0.0","0","59","47",,,,"  225",,,,"31.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-17",,"0.00","0.0","0","48","42",,,,"  180",,,,"17.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-18",,"0.38","0.0","0","52","43",,,,"  180",,,,"31.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-19",,"0.08","0.0","0","50","46",,,,"  180",,,,"21.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-20",,"0.83","0.0","0","57","39",,,,"  180",,,,"36.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-21",,"0.26","0.0","0","55","36",,,,"  180",,,,"31.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-22",,"0.00","0.0","0","44","34",,,,"  315",,,,"17.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-23",,"0.00","0.0","0","42","33",,,,"  113",,,,"8.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-24",,"0.05","0.0","0","44","36",,,,"  203",,,,"21.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-25",,"0.00","0.0","0","46","39",,,,"  225",,,,"23.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-26",,"1.67","4.0","0","44","33",,,,"  360",,,,"16.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-27",,"0.50","2.0","3","39","33",,,,"  180",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-28",,"0.00","0.0","1","41","33",,,,"  158",,,,"14.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-29",,"0.10","0.0","0","43","37",,,,"  270",,,,"23.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-30",,"0.00","0.0","0","46","33",,,,"  180",,,,"14.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1974-12-31",,"0.00","0.0","0","41","32",,,,"  158",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-01",,"0.09","0.0","0","46","39",,,,"  158",,,,"14.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-02",,"0.06","0.0","0","46","39",,,,"  203",,,,"27.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-03",,"0.27","0.0","0","46","41",,,,"   90",,,,"21.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-04",,"0.11","0.0","0","45","40",,,,"  293",,,,"36.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-05",,"0.62","0.0","0","50","41",,,,"  203",,,,"34.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-06",,"0.00","0.0","0","43","38",,,,"  180",,,,"19.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-07",,"0.50","0.0","0","46","38",,,,"  158",,,,"27.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-08",,"0.13","0.0","0","46","33",,,,"  203",,,,"38.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-09",,"0.06","0.0","0","37","33",,,,"  180",,,,"15.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-10",,"0.00","0.0","0","38","33",,,,"  158",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-11",,"0.11","1.0","0","35","29",,,,"  158",,,,"17.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-12",,"1.12","0.0","0","48","33",,,,"  203",,,,"27.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-13",,"1.00","0.0","0","46","42",,,,"  180",,,,"16.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-14",,"0.03","0.0","0","43","38",,,,"   45",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-15",,"0.04","0.0","0","43","37",,,,"   45",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-16",,"0.13","0.0","0","52","41",,,,"  180",,,,"31.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-17",,"0.23","0.0","0","54","50",,,,"  180",,,,"33.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-18",,"0.00","0.0","0","54","47",,,,"  203",,,,"19.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-19",,"0.05","0.0","0","50","44",,,,"  203",,,,"15.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-20",,"0.00","0.0","0","49","37",,,,"   90",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-21",,"0.00","0.0","0","47","43",,,,"  293",,,,"8.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-22",,"0.03","0.0","0","49","41",,,,"  203",,,,"15.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-23",,"0.18","0.0","0","57","46",,,,"  225",,,,"21.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-24",,"0.14","0.0","0","48","44",,,,"  225",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-25",,"0.06","0.0","0","44","37",,,,"  293",,,,"17.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-26",,"0.01","0.0","0","42","31",,,,"  293",,,,"17.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-27",,"0.03","0.0","0","40","30",,,,"  180",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-28",,"0.03","0.0","0","41","32",,,,"  338",,,,"17.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-29",,"0.00","0.0","0","40","31",,,,"  248",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-30",,"0.00","0.0","0","42","33",,,,"   90",,,,"21.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-01-31",,"0.00","0.0","0","42","34",,,,"   90",,,,"27.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-01",,"0.00","0.0","0","45","29",,,,"  203",,,,"15.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-02",,"0.11","0.0","0","47","33",,,,"  158",,,,"15.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-03",,"0.01","0.0","0","52","38",,,,"   90",,,,"23.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-04",,"0.08","0.0","0","45","36",,,,"  180",,,,"17.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-05",,"0.00","0.0","0","48","30",,,,"   90",,,,"21.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-06",,"0.04","0.0","0","46","37",,,,"  270",,,,"13.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-07",,"0.20","0.0","0","45","38",,,,"  180",,,,"25.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-08",,"0.01","0.0","0","44","33",,,,"   68",,,,"21.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-09",,"0.31","0.0","0","50","35",,,,"  180",,,,"28.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-10",,"0.09","0.0","0","47","38",,,,"  180",,,,"32.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-11",,"0.83","0.0","0","43","39",,,,"  203",,,,"19.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-12",,"0.50","0.0","0","56","43",,,,"  180",,,,"38.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-13",,"0.20","0.0","0","47","36",,,,"  180",,,,"21.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-14",,"0.01","0.0","0","44","32",,,,"   68",,,,"10.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-15",,"0.23","0.0","0","38","32",,,,"  135",,,,"12.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-16",,"0.12","0.0","0","41","36",,,,"  270",,,,"10.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-17",,"0.04","0.0","0","46","36",,,,"  203",,,,"19.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-18",,"0.07","0.0","0","48","41",,,,"  158",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-19",,"1.14","0.5","0","48","35",,,,"  338",,,,"21.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-20",,"0.03","0.0","0","44","34",,,,"  293",,,,"31.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-21",,"0.00","0.0","0","45","29",,,,"  113",,,,"8.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-22",,"0.00","0.0","0","54","36",,,,"  180",,,,"16.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-23",,"0.47","0.0","0","58","39",,,,"  248",,,,"19.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-24",,"0.08","0.0","0","50","39",,,,"  293",,,,"15.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-25",,"0.00","0.0","0","50","33",,,,"  360",,,,"14.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-26",,"0.03","0.0","0","54","38",,,,"  180",,,,"27.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-27",,"0.03","0.0","0","50","42",,,,"  158",,,,"13.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-02-28",,"0.28","0.0","0","55","48",,,,"  180",,,,"19.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-01",,"1.48","0.0","0","54","45",,,,"  270",,,,"12.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-02",,"0.32","0.0","0","56","44",,,,"  180",,,,"32.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-03",,"0.00","0.0","0","52","38",,,,"  203",,,,"21.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-04",,"0.00","0.0","0","47","34",,,,"  293",,,,"23.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-05",,"0.00","0.0","0","48","32",,,,"  315",,,,"23.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-06",,"0.00","0.0","0","56","32",,,,"   23",,,,"13.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-07",,"0.00","0.0","0","59","34",,,,"  248",,,,"14.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-08",,"0.20","0.0","0","56","45",,,,"  225",,,,"19.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-09",,"0.01","0.0","0","48","38",,,,"  180",,,,"19.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-10",,"0.00","0.0","0","49","35",,,,"  293",,,,"14.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-11",,"0.00","0.0","0","52","35",,,,"  158",,,,"13.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-12",,"0.34","0.0","0","49","41",,,,"  225",,,,"31.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-13",,"0.00","0.0","0","49","40",,,,"  180",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-14",,"0.00","0.0","0","48","39",,,,"  203",,,,"21.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-15",,"0.32","0.0","0","46","42",,,,"  225",,,,"17.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-16",,"0.17","0.0","0","47","39",,,,"  180",,,,"28.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-17",,"0.86","0.0","0","51","41",,,,"  180",,,,"29.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-18",,"0.13","0.0","0","50","42",,,,"  203",,,,"27.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-19",,"0.37","0.0","0","48","38",,,,"  248",,,,"25.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-20",,"0.02","0.0","0","50","38",,,,"  203",,,,"23.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-21",,"0.23","0.0","0","49","37",,,,"  180",,,,"28.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-22",,"0.00","0.0","0","50","37",,,,"  180",,,,"19.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-23",,"0.02","0.0","0","46","38",,,,"  248",,,,"21.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-24",,"0.00","0.0","0","49","33",,,,"  315",,,,"25.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-25",,"0.07","0.0","0","49","37",,,,"  338",,,,"33.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-26",,"0.02","0.0","0","49","34",,,,"  338",,,,"23.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-27",,"0.00","0.0","0","50","30",,,,"  293",,,,"21.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-28",,"0.00","0.0","0","55","33",,,,"  248",,,,"17.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-29",,"0.00","0.0","0","59","44",,,,"  203",,,,"21.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-30",,"0.21","0.0","0","53","39",,,,"  338",,,,"25.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-03-31",,"0.05","0.0","0","50","36",,,,"   90",,,,"12.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-01",,"0.01","0.0","0","52","33",,,,"  203",,,,"19.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-02",,"0.27","0.0","0","47","38",,,,"  248",,,,"31.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-03",,"0.35","0.0","0","46","37",,,,"  248",,,,"16.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-04",,"0.30","0.0","0","45","36",,,,"   90",,,,"11.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-05",,"0.00","0.0","0","50","36",,,,,"21.9",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-06",,"0.00","0.0","0","55","34",,,,,"17.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-07",,"0.00","0.0","0","53","39",,,,,"14.1",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-08",,"0.00","0.0","0","56","35",,,,,"15.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-09",,"0.00","0.0","0","55","42",,,,,"14.1",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-10",,"0.00","0.0","0","61","41",,,,,"17.9",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-11",,"0.00","0.0","0","63","40",,,,,"16.1",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-12",,"0.00","0.0","0","59","40",,,,,"13.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-13",,"0.13","0.0","0","52","42",,,,,"14.1",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-14",,"0.08","0.0","0","50","41",,,,,"13.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-15",,"0.00","0.0","0","58","43",,,,,"13.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-16",,"0.00","0.0","0","51","46",,,,,"17.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-17",,"0.00","0.0","0","55","46",,,,,"11.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-18",,"0.04","0.0","0","56","46",,,,,"19.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-19",,"0.19","0.0","0","48","43",,,,,"15.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-20",,"0.00","0.0","0","55","37",,,,,"15.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-21",,"0.00","0.0","0","58","38",,,,,"15.0",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-22",,"0.06","0.0","0","56","43",,,,,"25.1",,,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-23",,"0.17","0.0","0","55","44",,,,"  248",,,,"25.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-24",,"0.72","0.0","0","52","44",,,,"  180",,,,"19.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-25",,"0.17","0.0","0","53","42",,,,"  180",,,,"12.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-26",,"0.00","0.0","0","54","44",,,,"  180",,,,"19.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-27",,"0.02","0.0","0","52","42",,,,"  180",,,,"17.9",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-28",,"0.00","0.0","0","55","39",,,,"   90",,,,"14.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-29",,"0.00","0.0","0","60","38",,,,"  293",,,,"16.1",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-04-30",,"0.00","0.0","0","67","41",,,,"  315",,,,"13.0",,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-01",,"0.00","0.0","0","68","43",,"  203",,,,"20.8",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-02",,"0.72","0.0","0","52","46",,"  248",,,,"30.0",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-03",,"0.12","0.0","0","54","45",,"  180",,,,"40.3",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-04",,"0.00","0.0","0","54","45",,"  180",,,,"20.8",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-05",,"0.08","0.0","0","58","47",,"  158",,,,"13.9",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-06",,"0.00","0.0","0","58","44",,"  248",,,,"17.2",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-07",,"0.00","0.0","0","63","42",,"  270",,,,"15.0",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-08",,"0.00","0.0","0","70","43",,"  248",,,,"12.8",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-09",,"0.00","0.0","0","83","48",,"  248",,,,"21.9",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-10",,"0.42","0.0","0","70","53",,"  248",,,,"25.3",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-11",,"0.02","0.0","0","61","49",,"  225",,,,"19.5",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-12",,"0.00","0.0","0","63","44",,"  293",,,,"20.8",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-13",,"0.00","0.0","0","71","48",,"  293",,,,"21.9",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-14",,"0.00","0.0","0","70","52",,"  225",,,,"27.5",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-15",,"0.02","0.0","0","64","52",,"  180",,,,"23.0",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-16",,"0.00","0.0","0","67","50",,"  248",,,,"25.3",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-17",,"0.00","0.0","0","64","51",,"  225",,,,"26.4",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-18",,"0.00","0.0","0","59","46",,"  225",,,,"26.4",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-19",,"0.02","0.0","0","56","42",,"  113",,,,"24.2",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-20",,"0.00","0.0","0","68","43",,"  248",,,,"20.8",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-21",,"0.01","0.0","0","60","46",,"  270",,,,"19.5",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-22",,"0.00","0.0","0","60","50",,"  203",,,,"27.5",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-23",,"0.02","0.0","0","53","45",,"   23",,,,"17.2",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-24",,"0.00","0.0","0","61","39",,"   68",,,,"15.0",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-25",,"0.00","0.0","0","65","42",,"  293",,,,"18.3",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-26",,"0.07","0.0","0","57","52",,"  180",,,,"17.2",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-27",,"0.01","0.0","0","67","51",,"   68",,,,"12.8",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-28",,"0.00","0.0","0","70","50",,"  293",,,,"15.0",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-29",,"0.00","0.0","0","74","51",,"  293",,,,"20.8",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-30",,"0.00","0.0","0","76","52",,"  293",,,,"19.5",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-05-31",,"0.00","0.0","0","79","52",,"  293",,,,"18.3",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-06-01",,"0.00","0.0","0","88","55",,"  315",,,,"20.8",,,,,,,,,,,,
"USW00024281","SEATTLE PORTAGE BAY, WA US","1975-06-02",,"0.00","0.0","0","65","55",,"   45",,,,"16.1",,,,,,,,,,,,
